com.samsung.shealth.stress,6293007,8
create_sh_ver,start_time,custom,binning_data,tag_id,modify_sh_ver,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
100032,2025-02-22 21:00:00.000,,48eb5402-527f-6bb9-a2bb-ea0e4cbb91ec.binning_data.json,10011,100032,2025-02-22 21:59:00.000,2025-02-22 21:43:00.000,7.0,0.0,2.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-22 21:59:00.000,48eb5402-527f-6bb9-a2bb-ea0e4cbb91ec,
100032,2025-02-22 22:00:00.000,,f0f40f7f-02f8-dc9b-37f1-a7dc90f4fdf4.binning_data.json,10011,100032,2025-02-22 22:59:00.000,2025-02-22 22:04:00.000,0.0,0.0,0.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-22 22:59:00.000,f0f40f7f-02f8-dc9b-37f1-a7dc90f4fdf4,
100032,2025-02-23 06:00:00.000,,8a18c8ff-b42e-9a7b-0d9a-cc1cd8a9637f.binning_data.json,10011,100032,2025-02-23 06:59:00.000,2025-02-23 06:35:00.000,91.0,0.0,16.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 06:59:00.000,8a18c8ff-b42e-9a7b-0d9a-cc1cd8a9637f,
100032,2025-02-23 07:00:00.000,,6e1168bb-a2ab-ef17-e99c-31e6fc7bfdfe.binning_data.json,10011,100032,2025-02-23 07:59:00.000,2025-02-23 07:00:00.000,20.0,0.0,3.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 07:59:00.000,6e1168bb-a2ab-ef17-e99c-31e6fc7bfdfe,
100032,2025-02-23 08:00:00.000,,c2cbda1f-0ef6-6102-c83c-bfa4f47f7bd5.binning_data.json,10011,100032,2025-02-23 08:59:00.000,2025-02-23 08:16:00.000,68.0,0.0,9.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 08:59:00.000,c2cbda1f-0ef6-6102-c83c-bfa4f47f7bd5,
100032,2025-02-23 09:00:00.000,,6b4c8edf-db7c-0752-3b73-8bbfcfc4dc03.binning_data.json,10011,100032,2025-02-23 09:59:00.000,2025-02-23 09:03:00.000,88.0,0.0,49.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 09:59:00.000,6b4c8edf-db7c-0752-3b73-8bbfcfc4dc03,
100032,2025-02-23 10:00:00.000,,07ef7e27-43bb-d563-ebbd-355044478a05.binning_data.json,10011,100032,2025-02-23 10:59:00.000,2025-02-23 10:00:00.000,95.0,0.0,54.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 10:59:00.000,07ef7e27-43bb-d563-ebbd-355044478a05,
100032,2025-02-23 11:00:00.000,,9224ee0f-9190-01e7-7c7b-b11314bfba53.binning_data.json,10011,100032,2025-02-23 11:59:00.000,2025-02-23 11:00:00.000,90.0,0.0,40.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 11:59:00.000,9224ee0f-9190-01e7-7c7b-b11314bfba53,
100032,2025-02-23 12:00:00.000,,8723ffdf-2ff7-3b93-77a1-c69987370c0a.binning_data.json,10011,100032,2025-02-23 12:59:00.000,2025-02-23 12:05:00.000,94.0,0.0,57.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 12:59:00.000,8723ffdf-2ff7-3b93-77a1-c69987370c0a,
100032,2025-02-23 13:00:00.000,,7222d7c8-c49a-72fe-8034-6a885f19f11a.binning_data.json,10011,100032,2025-02-23 13:59:00.000,2025-02-23 13:06:00.000,99.0,0.0,49.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 13:59:00.000,7222d7c8-c49a-72fe-8034-6a885f19f11a,
100032,2025-02-23 14:00:00.000,,bb6c543f-a016-6a49-bf98-674ac985bec9.binning_data.json,10011,100032,2025-02-23 14:59:00.000,2025-02-23 14:29:00.000,94.0,0.0,30.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 14:59:00.000,bb6c543f-a016-6a49-bf98-674ac985bec9,
100032,2025-02-23 15:00:00.000,,afcd3427-d9ef-45fe-2c67-8799d62c84fa.binning_data.json,10011,100032,2025-02-23 15:59:00.000,2025-02-23 15:08:00.000,92.0,0.0,30.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 15:59:00.000,afcd3427-d9ef-45fe-2c67-8799d62c84fa,
100032,2025-02-23 16:00:00.000,,d062ba3e-6316-0f28-5a70-72f086a21876.binning_data.json,10011,100032,2025-02-23 16:59:00.000,2025-02-23 16:00:00.000,93.0,4.0,34.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 16:59:00.000,d062ba3e-6316-0f28-5a70-72f086a21876,
100032,2025-02-23 18:00:00.000,,d36535d7-b811-b888-fd4a-225836729015.binning_data.json,10011,100032,2025-02-23 18:59:00.000,2025-02-23 18:40:00.000,0.0,0.0,0.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-02-23 18:59:00.000,d36535d7-b811-b888-fd4a-225836729015,
100032,2025-03-03 09:00:00.000,,3bef5cff-5c37-1790-bb1b-69a64214737d.binning_data.json,10011,100032,2025-03-03 09:59:00.000,2025-03-03 09:22:00.000,91.0,0.0,18.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-03 09:59:00.000,3bef5cff-5c37-1790-bb1b-69a64214737d,
100032,2025-03-03 10:00:00.000,,c7f8bcd6-2556-9054-cf3f-2b869989fed1.binning_data.json,10011,100032,2025-03-03 10:59:00.000,2025-03-03 10:24:00.000,4.0,0.0,0.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-03 10:59:00.000,c7f8bcd6-2556-9054-cf3f-2b869989fed1,
100032,2025-03-03 11:00:00.000,,d6d5174c-be9e-66bf-81be-e2aa2b9e4e23.binning_data.json,10011,100032,2025-03-03 11:59:00.000,2025-03-03 11:25:00.000,9.0,0.0,0.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-03 11:59:00.000,d6d5174c-be9e-66bf-81be-e2aa2b9e4e23,
100032,2025-03-03 12:00:00.000,,19086398-5573-2161-f4f5-07c10fb6d935.binning_data.json,10011,100032,2025-03-03 12:59:00.000,2025-03-03 12:05:00.000,83.0,0.0,7.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-03 12:59:00.000,19086398-5573-2161-f4f5-07c10fb6d935,
100032,2025-03-03 13:00:00.000,,75252bfc-46aa-3827-fb43-10101fced576.binning_data.json,10011,100032,2025-03-03 13:59:00.000,2025-03-03 13:08:00.000,98.0,0.0,43.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-03 13:59:00.000,75252bfc-46aa-3827-fb43-10101fced576,
100032,2025-03-03 14:00:00.000,,4cbd4217-db8b-57e8-6141-d0acac377889.binning_data.json,10011,100032,2025-03-03 14:59:00.000,2025-03-03 14:28:00.000,98.0,0.0,58.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-03 14:59:00.000,4cbd4217-db8b-57e8-6141-d0acac377889,
100032,2025-03-03 15:00:00.000,,810de26b-fa27-6bbc-1ba2-e6fe93234842.binning_data.json,10011,100032,2025-03-03 15:59:00.000,2025-03-03 15:05:00.000,81.0,0.0,13.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-03 15:59:00.000,810de26b-fa27-6bbc-1ba2-e6fe93234842,
100032,2025-03-04 04:00:00.000,,6ab13bf3-9dd5-1ca2-275f-1cb05f5dc3e8.binning_data.json,10011,100032,2025-03-04 04:59:00.000,2025-03-04 04:42:00.000,99.0,0.0,41.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 04:59:00.000,6ab13bf3-9dd5-1ca2-275f-1cb05f5dc3e8,
100032,2025-03-04 05:00:00.000,,6050f2e3-1d9a-9f42-294a-d8889af9bfd3.binning_data.json,10011,100032,2025-03-04 05:59:00.000,2025-03-04 05:02:00.000,28.0,0.0,2.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 05:59:00.000,6050f2e3-1d9a-9f42-294a-d8889af9bfd3,
100032,2025-03-04 06:00:00.000,,42f51ae4-ab79-9118-bcab-cb14e3350420.binning_data.json,10011,100032,2025-03-04 06:59:00.000,2025-03-04 06:09:00.000,86.0,0.0,16.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 06:59:00.000,42f51ae4-ab79-9118-bcab-cb14e3350420,
100032,2025-03-04 07:00:00.000,,8bca5a1d-49fd-9712-d2f0-ea3cf696d052.binning_data.json,10011,100032,2025-03-04 07:59:00.000,2025-03-04 07:01:00.000,72.0,0.0,17.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 07:59:00.000,8bca5a1d-49fd-9712-d2f0-ea3cf696d052,
100032,2025-03-04 08:00:00.000,,db652e01-4c2a-946e-677c-75c2c8a27fc3.binning_data.json,10011,100032,2025-03-04 08:59:00.000,2025-03-04 08:05:00.000,78.0,0.0,9.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 08:59:00.000,db652e01-4c2a-946e-677c-75c2c8a27fc3,
100032,2025-03-04 09:00:00.000,,ef0a54f1-7aaa-1f0a-95a4-d43f0cb0e090.binning_data.json,10011,100032,2025-03-04 09:59:00.000,2025-03-04 09:00:00.000,23.0,0.0,5.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 09:59:00.000,ef0a54f1-7aaa-1f0a-95a4-d43f0cb0e090,
100032,2025-03-04 10:00:00.000,,97df0af0-2c83-95a2-df25-7675a1f1dc01.binning_data.json,10011,100032,2025-03-04 10:59:00.000,2025-03-04 10:23:00.000,51.0,0.0,8.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 10:59:00.000,97df0af0-2c83-95a2-df25-7675a1f1dc01,
100032,2025-03-04 11:00:00.000,,a5664f4f-da58-8f8f-539d-a9929b1144bf.binning_data.json,10011,100032,2025-03-04 11:59:00.000,2025-03-04 11:05:00.000,99.0,0.0,25.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 11:59:00.000,a5664f4f-da58-8f8f-539d-a9929b1144bf,
100032,2025-03-04 12:00:00.000,,fd458faa-8693-d1cc-37f1-346a3f61691f.binning_data.json,10011,100032,2025-03-04 12:59:00.000,2025-03-04 12:00:00.000,72.0,0.0,17.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 12:59:00.000,fd458faa-8693-d1cc-37f1-346a3f61691f,
100032,2025-03-04 13:00:00.000,,f36f9073-fed7-7732-8604-7c200c16bd2c.binning_data.json,10011,100032,2025-03-04 13:59:00.000,2025-03-04 13:13:00.000,4.0,0.0,1.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 13:59:00.000,f36f9073-fed7-7732-8604-7c200c16bd2c,
100032,2025-03-04 14:00:00.000,,92c3b531-9fe8-4c0e-eae3-bf7d12510dfc.binning_data.json,10011,100032,2025-03-04 14:59:00.000,2025-03-04 14:13:00.000,67.0,0.0,3.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 14:59:00.000,92c3b531-9fe8-4c0e-eae3-bf7d12510dfc,
100032,2025-03-04 17:00:00.000,,6bdebec5-5e8e-98c2-4385-260087f2bc50.binning_data.json,10011,100032,2025-03-04 17:59:00.000,2025-03-04 17:20:00.000,100.0,0.0,8.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 17:59:00.000,6bdebec5-5e8e-98c2-4385-260087f2bc50,
100032,2025-03-04 18:00:00.000,,7e6b2e46-e75c-5d7d-d3c1-b06c53bb6eed.binning_data.json,10011,100032,2025-03-04 18:59:00.000,2025-03-04 18:22:00.000,84.0,0.0,11.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 18:59:00.000,7e6b2e46-e75c-5d7d-d3c1-b06c53bb6eed,
100032,2025-03-04 19:00:00.000,,4cd51708-bd1a-3ed8-9c28-a561d584ee4e.binning_data.json,10011,100032,2025-03-04 19:59:00.000,2025-03-04 19:00:00.000,94.0,0.0,12.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-04 19:59:00.000,4cd51708-bd1a-3ed8-9c28-a561d584ee4e,
100032,2025-03-05 09:00:00.000,,0228127e-81b9-e6ab-8b09-831783007fde.binning_data.json,10011,100032,2025-03-05 09:59:00.000,2025-03-05 09:27:00.000,83.0,0.0,17.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-05 09:59:00.000,0228127e-81b9-e6ab-8b09-831783007fde,
100032,2025-03-05 10:00:00.000,,6f136851-61f7-1eab-dc63-31ecf980b12d.binning_data.json,10011,100032,2025-03-05 10:59:00.000,2025-03-05 10:08:00.000,86.0,0.0,29.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-05 10:59:00.000,6f136851-61f7-1eab-dc63-31ecf980b12d,
100032,2025-03-05 11:00:00.000,,8bc60a1d-9140-8c16-a6c8-e8cf74546f5d.binning_data.json,10011,100032,2025-03-05 11:59:00.000,2025-03-05 11:05:00.000,55.0,0.0,6.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-05 11:59:00.000,8bc60a1d-9140-8c16-a6c8-e8cf74546f5d,
100032,2025-03-05 12:00:00.000,,c0e9ddef-aa9f-bb51-9967-efc10454af2d.binning_data.json,10011,100032,2025-03-05 12:59:00.000,2025-03-05 12:13:00.000,90.0,0.0,20.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-05 12:59:00.000,c0e9ddef-aa9f-bb51-9967-efc10454af2d,
100032,2025-03-05 13:00:00.000,,db802704-34ee-a43f-e067-d6a26c8eedd2.binning_data.json,10011,100032,2025-03-05 13:59:00.000,2025-03-05 13:02:00.000,16.0,0.0,0.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-05 13:59:00.000,db802704-34ee-a43f-e067-d6a26c8eedd2,
100032,2025-03-05 14:00:00.000,,282a138a-b221-5190-eced-87536ce6173a.binning_data.json,10011,100032,2025-03-05 14:59:00.000,2025-03-05 14:07:00.000,54.0,0.0,7.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-05 14:59:00.000,282a138a-b221-5190-eced-87536ce6173a,
100032,2025-03-05 21:00:00.000,,7afe8976-909d-41e1-28ac-eae2cdb8acc7.binning_data.json,10011,100032,2025-03-05 21:59:00.000,2025-03-05 21:49:00.000,8.0,0.0,2.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-05 21:59:00.000,7afe8976-909d-41e1-28ac-eae2cdb8acc7,
100032,2025-03-05 22:00:00.000,,f0d8c80a-867e-5403-f26f-8c031a04ccf8.binning_data.json,10011,100032,2025-03-05 22:59:00.000,2025-03-05 22:05:00.000,8.0,8.0,8.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-05 22:59:00.000,f0d8c80a-867e-5403-f26f-8c031a04ccf8,
100032,2025-03-06 08:00:00.000,,d0b75d42-869f-91ca-e476-91ea595a2bd6.binning_data.json,10011,100032,2025-03-06 08:59:00.000,2025-03-06 08:04:00.000,97.0,0.0,48.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 08:59:00.000,d0b75d42-869f-91ca-e476-91ea595a2bd6,
100032,2025-03-06 09:00:00.000,,b1d45292-04f7-34ca-0890-d459683fcb71.binning_data.json,10011,100032,2025-03-06 09:59:00.000,2025-03-06 09:00:00.000,98.0,0.0,33.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 09:59:00.000,b1d45292-04f7-34ca-0890-d459683fcb71,
100032,2025-03-06 10:00:00.000,,3a9c06d4-4aca-18aa-b1cd-fe1c5fd437dc.binning_data.json,10011,100032,2025-03-06 10:59:00.000,2025-03-06 10:02:00.000,84.0,0.0,18.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 10:59:00.000,3a9c06d4-4aca-18aa-b1cd-fe1c5fd437dc,
100032,2025-03-06 11:00:00.000,,ad5fd0d5-423f-bbe3-0a7c-887671327762.binning_data.json,10011,100032,2025-03-06 11:59:00.000,2025-03-06 11:09:00.000,81.0,0.0,14.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 11:59:00.000,ad5fd0d5-423f-bbe3-0a7c-887671327762,
100032,2025-03-06 12:00:00.000,,4dec5ed7-a5bc-e594-8b47-af55cbd5fac6.binning_data.json,10011,100032,2025-03-06 12:59:00.000,2025-03-06 12:16:00.000,65.0,0.0,20.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 12:59:00.000,4dec5ed7-a5bc-e594-8b47-af55cbd5fac6,
100032,2025-03-06 13:00:00.000,,4e194948-a6a5-4872-e62c-340b2a301112.binning_data.json,10011,100032,2025-03-06 13:59:00.000,2025-03-06 13:00:00.000,98.0,0.0,16.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 13:59:00.000,4e194948-a6a5-4872-e62c-340b2a301112,
100032,2025-03-06 14:00:00.000,,47e4db08-aa34-5af9-466b-9896da31fdf9.binning_data.json,10011,100032,2025-03-06 14:59:00.000,2025-03-06 14:03:00.000,16.0,0.0,1.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 14:59:00.000,47e4db08-aa34-5af9-466b-9896da31fdf9,
100032,2025-03-06 16:00:00.000,,9c23d378-68d4-e96f-16fc-352a6e9fbcc7.binning_data.json,10011,100032,2025-03-06 16:59:00.000,2025-03-06 16:34:00.000,94.0,0.0,37.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 16:59:00.000,9c23d378-68d4-e96f-16fc-352a6e9fbcc7,
100032,2025-03-06 17:00:00.000,,252ade17-7ed0-b4ac-aa4c-d6a4c3dfcab0.binning_data.json,10011,100032,2025-03-06 17:59:00.000,2025-03-06 17:17:00.000,70.0,0.0,11.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 17:59:00.000,252ade17-7ed0-b4ac-aa4c-d6a4c3dfcab0,
100032,2025-03-06 18:00:00.000,,e822473b-8946-be61-3915-3156b338dda9.binning_data.json,10011,100032,2025-03-06 18:59:00.000,2025-03-06 18:37:00.000,93.0,0.0,17.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 18:59:00.000,e822473b-8946-be61-3915-3156b338dda9,
100032,2025-03-06 19:00:00.000,,0ec06dd7-cfcb-0218-3805-aa8cd56c7c99.binning_data.json,10011,100032,2025-03-06 19:59:00.000,2025-03-06 19:59:00.000,13.0,9.0,11.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-06 19:59:00.000,0ec06dd7-cfcb-0218-3805-aa8cd56c7c99,
100032,2025-03-07 07:00:00.000,,9be8b5ff-7aa7-0399-553b-e25a7c596800.binning_data.json,10011,100032,2025-03-07 07:59:00.000,2025-03-07 07:41:00.000,99.0,0.0,24.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 07:59:00.000,9be8b5ff-7aa7-0399-553b-e25a7c596800,
100032,2025-03-07 08:00:00.000,,f949079b-147b-e9bb-031b-34785121e879.binning_data.json,10011,100032,2025-03-07 08:59:00.000,2025-03-07 08:32:00.000,98.0,0.0,35.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 08:59:00.000,f949079b-147b-e9bb-031b-34785121e879,
100032,2025-03-07 09:00:00.000,,1939322f-651b-79bb-4eb0-76e68131eb9e.binning_data.json,10011,100032,2025-03-07 09:59:00.000,2025-03-07 09:01:00.000,99.0,0.0,28.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 09:59:00.000,1939322f-651b-79bb-4eb0-76e68131eb9e,
100032,2025-03-07 10:00:00.000,,ddcd901b-567c-b5c8-178e-270cc33724c3.binning_data.json,10011,100032,2025-03-07 10:59:00.000,2025-03-07 10:00:00.000,98.0,0.0,24.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 10:59:00.000,ddcd901b-567c-b5c8-178e-270cc33724c3,
100032,2025-03-07 11:00:00.000,,a166e136-a67c-c4bc-c914-3b58278d08e9.binning_data.json,10011,100032,2025-03-07 11:59:00.000,2025-03-07 11:31:00.000,2.0,2.0,2.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 11:59:00.000,a166e136-a67c-c4bc-c914-3b58278d08e9,
100032,2025-03-07 12:00:00.000,,a8162654-c382-d635-e82d-9d1cb79aa3ec.binning_data.json,10011,100032,2025-03-07 12:59:00.000,2025-03-07 12:20:00.000,87.0,0.0,9.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 12:59:00.000,a8162654-c382-d635-e82d-9d1cb79aa3ec,
100032,2025-03-07 13:00:00.000,,e2341801-a334-c316-951d-27632c27a9f6.binning_data.json,10011,100032,2025-03-07 13:59:00.000,2025-03-07 13:59:00.000,79.0,0.0,5.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 13:59:00.000,e2341801-a334-c316-951d-27632c27a9f6,
100032,2025-03-07 14:00:00.000,,bbbc10c2-fe3a-881b-696c-09b05e4011aa.binning_data.json,10011,100032,2025-03-07 14:59:00.000,2025-03-07 14:59:00.000,97.0,0.0,14.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 14:59:00.000,bbbc10c2-fe3a-881b-696c-09b05e4011aa,
100032,2025-03-07 15:00:00.000,,43e631b8-8fa8-f584-041c-73e03ed7e47b.binning_data.json,10011,100032,2025-03-07 15:59:00.000,2025-03-07 15:59:00.000,100.0,0.0,32.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 15:59:00.000,43e631b8-8fa8-f584-041c-73e03ed7e47b,
100032,2025-03-07 16:00:00.000,,4cd1bba8-8540-a4b5-806f-a77768ce6e44.binning_data.json,10011,100032,2025-03-07 16:59:00.000,2025-03-07 16:59:00.000,66.0,0.0,25.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 16:59:00.000,4cd1bba8-8540-a4b5-806f-a77768ce6e44,
100032,2025-03-07 17:00:00.000,,34e2f8c9-2819-2e0b-7611-28c9ec544126.binning_data.json,10011,100032,2025-03-07 17:59:00.000,2025-03-07 17:59:00.000,100.0,0.0,38.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 17:59:00.000,34e2f8c9-2819-2e0b-7611-28c9ec544126,
100032,2025-03-07 18:00:00.000,,bfe72b79-f6cf-6cf7-5cc6-dfa5bf2e7ce4.binning_data.json,10011,100032,2025-03-07 18:59:00.000,2025-03-07 18:29:00.000,100.0,0.0,56.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 18:59:00.000,bfe72b79-f6cf-6cf7-5cc6-dfa5bf2e7ce4,
100032,2025-03-07 19:00:00.000,,a3230395-19d7-8cc4-109d-3f456a35be22.binning_data.json,10011,100032,2025-03-07 19:59:00.000,2025-03-07 19:04:00.000,100.0,0.0,37.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 19:59:00.000,a3230395-19d7-8cc4-109d-3f456a35be22,
100032,2025-03-07 20:00:00.000,,2386de69-c1a6-3dc6-2f06-f2388ecd1073.binning_data.json,10011,100032,2025-03-07 20:59:00.000,2025-03-07 20:38:00.000,100.0,0.0,51.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 20:59:00.000,2386de69-c1a6-3dc6-2f06-f2388ecd1073,
100032,2025-03-07 21:00:00.000,,ee55b040-337b-a63a-9d76-cb0bb02f7f34.binning_data.json,10011,100032,2025-03-07 21:59:00.000,2025-03-07 21:00:00.000,45.0,0.0,7.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 21:59:00.000,ee55b040-337b-a63a-9d76-cb0bb02f7f34,
100032,2025-03-07 22:00:00.000,,7b064890-cfaf-d19d-1b7b-3545638fdfe9.binning_data.json,10011,100032,2025-03-07 22:59:00.000,2025-03-07 22:02:00.000,97.0,0.0,4.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 22:59:00.000,7b064890-cfaf-d19d-1b7b-3545638fdfe9,
100032,2025-03-07 23:00:00.000,,ca51a960-d360-2f9d-1f39-9288869f557e.binning_data.json,10011,100032,2025-03-07 23:59:00.000,2025-03-07 23:20:00.000,18.0,0.0,2.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-07 23:59:00.000,ca51a960-d360-2f9d-1f39-9288869f557e,
100032,2025-03-21 20:00:00.000,,14cc8ad6-3677-69fc-7666-c94a3972e5f1.binning_data.json,10011,100032,2025-03-21 20:59:00.000,2025-03-21 20:59:00.000,0.0,0.0,0.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-21 20:59:00.000,14cc8ad6-3677-69fc-7666-c94a3972e5f1,
100032,2025-03-22 06:00:00.000,,cd7397cc-a0ff-c427-4d9a-fa46f18216d5.binning_data.json,10011,100032,2025-03-22 06:59:00.000,2025-03-22 06:41:00.000,100.0,0.0,7.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 06:59:00.000,cd7397cc-a0ff-c427-4d9a-fa46f18216d5,
100032,2025-03-22 07:00:00.000,,1c0b879a-3709-2d87-75ee-b43075feca25.binning_data.json,10011,100032,2025-03-22 07:59:00.000,2025-03-22 07:14:00.000,98.0,0.0,25.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 07:59:00.000,1c0b879a-3709-2d87-75ee-b43075feca25,
100032,2025-03-22 08:00:00.000,,fcbc39c1-b6d8-6c18-076e-74ddf638ac4c.binning_data.json,10011,100032,2025-03-22 08:59:00.000,2025-03-22 08:18:00.000,96.0,0.0,33.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 08:59:00.000,fcbc39c1-b6d8-6c18-076e-74ddf638ac4c,
100032,2025-03-22 09:00:00.000,,e06e67cf-69f6-e113-95b7-b13034d1acb5.binning_data.json,10011,100032,2025-03-22 09:59:00.000,2025-03-22 09:15:00.000,0.0,0.0,0.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 09:59:00.000,e06e67cf-69f6-e113-95b7-b13034d1acb5,
100032,2025-03-22 10:00:00.000,,6a2b1359-8a57-a156-a64e-28156a5166c5.binning_data.json,10011,100032,2025-03-22 10:59:00.000,2025-03-22 10:15:00.000,19.0,0.0,1.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 10:59:00.000,6a2b1359-8a57-a156-a64e-28156a5166c5,
